04-07 19:35:10.1:49.156876:0
04-07 19:35:10.101:49.156876:0
04-07 19:35:10.102:49.156876:0
04-07 19:35:10.104:49.156876:0
04-07 19:35:10.105:49.156876:0
04-07 19:35:10.106:49.156876:0
04-07 19:35:10.107:49.156876:0
04-07 19:35:10.108:49.156876:0
04-07 19:35:10.109:49.156876:0
04-07 19:35:10.11:49.156876:0
04-07 19:35:10.112:4.9979677:0
04-07 19:35:10.113:4.9979677:0
04-07 19:35:10.118:4.9979677:0
04-07 19:35:10.119:4.9979677:0
04-07 19:35:10.12:4.9979677:0
04-07 19:35:10.121:4.9979677:0
04-07 19:35:10.123:4.9979677:0
04-07 19:35:10.124:4.9979677:0
04-07 19:35:10.125:4.9979677:0
04-07 19:35:10.126:4.9979677:0
04-07 19:35:10.127:14482.157:1
04-07 19:35:10.128:14482.157:1
04-07 19:35:10.129:14482.157:1
04-07 19:35:10.13:14482.157:1
04-07 19:35:10.132:14482.157:1
04-07 19:35:10.133:14482.157:1
04-07 19:35:10.134:14482.157:1
04-07 19:35:10.135:14482.157:1
04-07 19:35:10.136:14482.157:1
04-07 19:35:10.137:14482.157:1
04-07 19:35:10.138:14482.157:1
04-07 19:35:10.14:14482.157:1
04-07 19:35:10.141:14482.157:1
04-07 19:35:10.142:14652.93:1
04-07 19:35:10.143:14652.93:1
04-07 19:35:10.145:14652.93:1
04-07 19:35:10.146:14652.93:1
04-07 19:35:10.147:14652.93:1
04-07 19:35:10.148:14652.93:1
04-07 19:35:10.149:14652.93:1
04-07 19:35:10.15:14652.93:1
04-07 19:35:10.152:14652.93:1
04-07 19:35:10.153:14652.93:1
04-07 19:35:10.154:14652.93:1
04-07 19:35:10.155:14652.93:1
04-07 19:35:10.156:14652.93:1
04-07 19:35:10.157:14652.93:1
04-07 19:35:10.159:21.63704:0
04-07 19:35:10.16:21.63704:0
04-07 19:35:10.161:21.63704:0
04-07 19:35:10.163:21.63704:0
04-07 19:35:10.164:21.63704:0
04-07 19:35:10.165:21.63704:0
04-07 19:35:10.166:21.63704:0
04-07 19:35:10.166:21.63704:0
04-07 19:35:10.168:21.63704:0
04-07 19:35:10.169:21.63704:0
04-07 19:35:10.17:21.63704:0
04-07 19:35:10.171:21.63704:0
04-07 19:35:10.172:21.63704:0
04-07 19:35:10.173:6.02911:0
04-07 19:35:10.175:6.02911:0
04-07 19:35:10.176:6.02911:0
04-07 19:35:10.177:6.02911:0
04-07 19:35:10.178:6.02911:0
04-07 19:35:10.18:6.02911:0
04-07 19:35:10.181:6.02911:0
04-07 19:35:10.182:6.02911:0
04-07 19:35:10.183:6.02911:0
04-07 19:35:10.184:6.02911:0
04-07 19:35:10.186:6.02911:0
04-07 19:35:10.187:6.02911:0
04-07 19:35:10.188:6.02911:0
04-07 19:35:10.189:14482.157:1
04-07 19:35:10.19:14482.157:1
04-07 19:35:10.191:14482.157:1
04-07 19:35:10.194:14482.157:1
04-07 19:35:10.195:14482.157:1
04-07 19:35:10.196:14482.157:1
04-07 19:35:10.197:14482.157:1
04-07 19:35:10.198:14482.157:1
04-07 19:35:10.2:14482.157:1
04-07 19:35:10.201:14482.157:1
04-07 19:35:10.202:14482.157:1
04-07 19:35:10.203:14482.157:1
04-07 19:35:10.204:14482.157:1
04-07 19:35:10.206:14482.157:1
04-07 19:35:10.207:14482.157:1
04-07 19:35:10.208:14482.157:1
04-07 19:35:10.21:14482.157:1
04-07 19:35:10.211:14482.157:1
04-07 19:35:10.212:14482.157:1
04-07 19:35:10.214:14482.157:1
04-07 19:35:10.215:14482.157:1
04-07 19:35:10.216:14482.157:1
04-07 19:35:10.217:14482.157:1
04-07 19:35:10.219:14482.157:1
04-07 19:35:10.22:14482.157:1
04-07 19:35:10.221:61.421116:0
04-07 19:35:10.222:61.421116:0
04-07 19:35:10.223:61.421116:0
04-07 19:35:10.224:61.421116:0
04-07 19:35:10.225:61.421116:0
04-07 19:35:10.226:61.421116:0
04-07 19:35:10.228:61.421116:0
04-07 19:35:10.229:61.421116:0
04-07 19:35:10.23:61.421116:0
04-07 19:35:10.231:61.421116:0
04-07 19:35:10.233:61.421116:0
04-07 19:35:10.234:61.421116:0
04-07 19:35:10.235:61.421116:0
04-07 19:35:10.236:14482.157:1
04-07 19:35:10.237:14482.157:1
04-07 19:35:10.238:14482.157:1
04-07 19:35:10.238:14482.157:1
04-07 19:35:10.239:14482.157:1
04-07 19:35:10.241:14482.157:1
04-07 19:35:10.242:14482.157:1
04-07 19:35:10.243:14482.157:1
04-07 19:35:10.245:14482.157:1
04-07 19:35:10.247:14482.157:1
04-07 19:35:10.248:14482.157:1
04-07 19:35:10.249:14482.157:1
04-07 19:35:10.25:14482.157:1
04-07 19:35:10.251:14482.157:1
04-07 19:35:10.253:320.76123:0
04-07 19:35:10.254:320.76123:0
04-07 19:35:10.255:320.76123:0
04-07 19:35:10.257:320.76123:0
04-07 19:35:10.258:320.76123:0
04-07 19:35:10.259:320.76123:0
04-07 19:35:10.261:320.76123:0
04-07 19:35:10.262:320.76123:0
04-07 19:35:10.263:320.76123:0
04-07 19:35:10.265:320.76123:0
04-07 19:35:10.266:320.76123:0
04-07 19:35:10.267:320.76123:0
04-07 19:35:10.267:8.27402:0
04-07 19:35:10.269:8.27402:0
04-07 19:35:10.27:8.27402:0
04-07 19:35:10.271:8.27402:0
04-07 19:35:10.272:8.27402:0
04-07 19:35:10.273:8.27402:0
04-07 19:35:10.275:8.27402:0
04-07 19:35:10.276:8.27402:0
04-07 19:35:10.277:8.27402:0
04-07 19:35:10.278:8.27402:0
04-07 19:35:10.279:8.27402:0
04-07 19:35:10.281:8.27402:0
04-07 19:35:10.282:8.27402:0
04-07 19:35:10.283:4.39329:0
04-07 19:35:10.284:4.39329:0
04-07 19:35:10.285:4.39329:0
04-07 19:35:10.285:4.39329:0
04-07 19:35:10.286:4.39329:0
04-07 19:35:10.288:4.39329:0
04-07 19:35:10.289:4.39329:0
04-07 19:35:10.29:4.39329:0
04-07 19:35:10.291:4.39329:0
04-07 19:35:10.292:4.39329:0
04-07 19:35:10.294:4.39329:0
04-07 19:35:10.296:4.39329:0
04-07 19:35:10.297:4.39329:0
04-07 19:35:10.298:4.39329:0
04-07 19:35:10.299:15356.401:1
04-07 19:35:10.3:15356.401:1
04-07 19:35:10.301:15356.401:1
04-07 19:35:10.302:15356.401:1
04-07 19:35:10.303:15356.401:1
04-07 19:35:10.305:15356.401:1
04-07 19:35:10.306:15356.401:1
04-07 19:35:10.307:15356.401:1
04-07 19:35:10.308:15356.401:1
04-07 19:35:10.309:15356.401:1
04-07 19:35:10.311:15356.401:1
04-07 19:35:10.313:15356.401:1
04-07 19:35:10.314:15356.401:1
04-07 19:35:10.315:15356.401:1
04-07 19:35:10.316:15356.401:1
04-07 19:35:10.318:15356.401:1
04-07 19:35:10.319:15356.401:1
04-07 19:35:10.32:15356.401:1
04-07 19:35:10.321:15356.401:1
04-07 19:35:10.322:15356.401:1
04-07 19:35:10.324:15356.401:1
04-07 19:35:10.325:15356.401:1
04-07 19:35:10.326:15356.401:1
04-07 19:35:10.327:15356.401:1
04-07 19:35:10.328:15356.401:1
04-07 19:35:10.33:15356.401:1
04-07 19:35:10.331:15356.401:1
04-07 19:35:10.332:15356.401:1
04-07 19:35:10.333:15356.401:1
04-07 19:35:10.334:15356.401:1
04-07 19:35:10.336:15356.401:1
04-07 19:35:10.337:15356.401:1
04-07 19:35:10.338:11.354812:0
04-07 19:35:10.339:11.354812:0
04-07 19:35:10.34:11.354812:0
04-07 19:35:10.341:11.354812:0
04-07 19:35:10.342:11.354812:0
04-07 19:35:10.344:11.354812:0
04-07 19:35:10.345:11.354812:0
04-07 19:35:10.346:11.354812:0
04-07 19:35:10.347:11.354812:0
04-07 19:35:10.348:11.354812:0
04-07 19:35:10.35:11.354812:0
04-07 19:35:10.351:11.354812:0
04-07 19:35:10.352:11.354812:0
04-07 19:35:10.353:4.094892:0
04-07 19:35:10.354:4.094892:0
04-07 19:35:10.356:4.094892:0
04-07 19:35:10.357:4.094892:0
04-07 19:35:10.358:4.094892:0
04-07 19:35:10.359:4.094892:0
04-07 19:35:10.36:4.094892:0
04-07 19:35:10.363:4.094892:0
04-07 19:35:10.364:4.094892:0
04-07 19:35:10.366:4.094892:0
04-07 19:35:10.367:4.094892:0
04-07 19:35:10.368:4.094892:0
04-07 19:35:10.369:14482.157:1
04-07 19:35:10.37:14482.157:1
04-07 19:35:10.371:14482.157:1
04-07 19:35:10.371:14482.157:1
04-07 19:35:10.372:14482.157:1
04-07 19:35:10.374:14482.157:1
04-07 19:35:10.375:14482.157:1
04-07 19:35:10.376:14482.157:1
04-07 19:35:10.377:14482.157:1
04-07 19:35:10.379:14482.157:1
04-07 19:35:10.38:14482.157:1
04-07 19:35:10.382:14482.157:1
04-07 19:35:10.383:14482.157:1
04-07 19:35:10.384:14482.157:1
04-07 19:35:10.386:14482.157:1
04-07 19:35:10.387:14482.157:1
04-07 19:35:10.388:14482.157:1
04-07 19:35:10.389:14482.157:1
04-07 19:35:10.39:14482.157:1
04-07 19:35:10.392:14482.157:1
04-07 19:35:10.393:14482.157:1
04-07 19:35:10.394:14482.157:1
04-07 19:35:10.395:14482.157:1
04-07 19:35:10.396:14482.157:1
04-07 19:35:10.397:14482.157:1
04-07 19:35:10.399:14482.157:1
04-07 19:35:10.401:14482.157:1
04-07 19:35:10.402:14482.157:1
04-07 19:35:10.403:14482.157:1
04-07 19:35:10.405:14482.157:1
04-07 19:35:10.406:14482.157:1
04-07 19:35:10.407:14482.157:1
04-07 19:35:10.408:14482.157:1
04-07 19:35:10.409:14482.157:1
04-07 19:35:10.411:14482.157:1
04-07 19:35:10.412:14482.157:1
04-07 19:35:10.413:14482.157:1
04-07 19:35:10.414:14482.157:1
04-07 19:35:10.415:14482.157:1
04-07 19:35:10.417:8.773497:0
04-07 19:35:10.418:8.773497:0
04-07 19:35:10.419:8.773497:0
04-07 19:35:10.42:8.773497:0
04-07 19:35:10.422:8.773497:0
04-07 19:35:10.423:8.773497:0
04-07 19:35:10.424:8.773497:0
04-07 19:35:10.425:8.773497:0
04-07 19:35:10.426:8.773497:0
04-07 19:35:10.427:8.773497:0
04-07 19:35:10.429:8.773497:0
04-07 19:35:10.431:8.773497:0
04-07 19:35:10.433:14825.715:1
04-07 19:35:10.434:14825.715:1
04-07 19:35:10.435:14825.715:1
04-07 19:35:10.437:14825.715:1
04-07 19:35:10.438:14825.715:1
04-07 19:35:10.439:14825.715:1
04-07 19:35:10.44:14825.715:1
04-07 19:35:10.441:14825.715:1
04-07 19:35:10.443:14825.715:1
04-07 19:35:10.444:14825.715:1
04-07 19:35:10.445:14825.715:1
04-07 19:35:10.447:14825.715:1
04-07 19:35:10.447:10.338322:0
04-07 19:35:10.449:10.338322:0
04-07 19:35:10.45:10.338322:0
04-07 19:35:10.451:10.338322:0
04-07 19:35:10.452:10.338322:0
04-07 19:35:10.452:10.338322:0
04-07 19:35:10.454:10.338322:0
04-07 19:35:10.455:10.338322:0
04-07 19:35:10.456:10.338322:0
04-07 19:35:10.457:10.338322:0
04-07 19:35:10.458:10.338322:0
04-07 19:35:10.459:10.338322:0
04-07 19:35:10.461:10.338322:0
04-07 19:35:10.462:10.338322:0
