03-30 13:36:56.657: I/System.out(3255): Sensor Value:10930.594
03-30 13:36:56.673: I/System.out(3255): Sensor Value:125.56918
03-30 13:36:56.689: I/System.out(3255): Sensor Value:11189.898
03-30 13:36:56.704: I/System.out(3255): Sensor Value:49.156876
03-30 13:36:56.719: I/System.out(3255): Sensor Value:10930.594
03-30 13:36:56.735: I/System.out(3255): Sensor Value:40.74971
03-30 13:36:56.751: I/System.out(3255): Sensor Value:10930.594
03-30 13:36:56.766: I/System.out(3255): Sensor Value:10803.197
03-30 13:36:56.782: I/System.out(3255): Sensor Value:265.9023
03-30 13:36:56.798: I/System.out(3255): Sensor Value:11189.898
03-30 13:36:56.814: I/System.out(3255): Sensor Value:65.12892
03-30 13:36:56.829: I/System.out(3255): Sensor Value:10930.594
03-30 13:36:56.844: I/System.out(3255): Sensor Value:45.284096
03-30 13:36:56.868: I/System.out(3255): Sensor Value:11059.486
03-30 13:36:56.870: I/System.out(3255): Sensor Value:87.30817
03-30 13:36:56.884: I/System.out(3255): Sensor Value:11059.486
03-30 13:36:56.899: I/System.out(3255): Sensor Value:121.2298
03-30 13:36:56.914: I/System.out(3255): Sensor Value:52.124325
03-30 13:36:56.930: I/System.out(3255): Sensor Value:10930.594
03-30 13:36:56.945: I/System.out(3255): Sensor Value:39.34149
03-30 13:36:56.961: I/System.out(3255): Sensor Value:11059.486
03-30 13:36:56.994: I/System.out(3255): Sensor Value:98.16736
03-30 13:36:57.009: I/System.out(3255): Sensor Value:10677.292
03-30 13:36:57.024: I/System.out(3255): Sensor Value:48.017757
03-30 13:36:57.040: I/System.out(3255): Sensor Value:11059.486
03-30 13:36:57.055: I/System.out(3255): Sensor Value:40.27479
03-30 13:36:57.071: I/System.out(3255): Sensor Value:11059.486
03-30 13:36:57.103: I/System.out(3255): Sensor Value:344.1353
03-30 13:36:57.119: I/System.out(3255): Sensor Value:11189.898
03-30 13:36:57.134: I/System.out(3255): Sensor Value:61.421116
03-30 13:36:57.149: I/System.out(3255): Sensor Value:11189.898
03-30 13:36:57.165: I/System.out(3255): Sensor Value:51.516846
03-30 13:36:57.180: I/System.out(3255): Sensor Value:11455.354
03-30 13:36:57.196: I/System.out(3255): Sensor Value:35.81962
03-30 13:36:57.212: I/System.out(3255): Sensor Value:954.2603
03-30 13:36:57.227: I/System.out(3255): Sensor Value:11189.898
03-30 13:36:57.244: I/System.out(3255): Sensor Value:137.91545
03-30 13:36:57.259: I/System.out(3255): Sensor Value:11321.848
03-30 13:36:57.274: I/System.out(3255): Sensor Value:51.516846
03-30 13:36:57.290: I/System.out(3255): Sensor Value:11059.486
03-30 13:36:57.305: I/System.out(3255): Sensor Value:43.209644
03-30 13:36:57.321: I/System.out(3255): Sensor Value:11455.354
03-30 13:36:57.337: I/System.out(3255): Sensor Value:7251.877
03-30 13:36:57.353: I/System.out(3255): Sensor Value:295.49036
03-30 13:36:57.369: I/System.out(3255): Sensor Value:11189.898
03-30 13:36:57.384: I/System.out(3255): Sensor Value:65.896935
