03-29 21:42:24.374:563.0684:0
03-29 21:42:24.375:563.0684:0
03-29 21:42:24.376:563.0684:0
03-29 21:42:24.377:563.0684:0
03-29 21:42:24.378:563.0684:0
03-29 21:42:24.379:563.0684:0
03-29 21:42:24.381:563.0684:0
03-29 21:42:24.382:563.0684:0
03-29 21:42:24.383:563.0684:0
03-29 21:42:24.384:563.0684:0
03-29 21:42:24.385:563.0684:0
03-29 21:42:24.386:563.0684:0
03-29 21:42:24.387:563.0684:0
03-29 21:42:24.389:563.0684:0
03-29 21:42:24.389:172.32425:0
03-29 21:42:24.39:172.32425:0
03-29 21:42:24.392:172.32425:0
03-29 21:42:24.393:172.32425:0
03-29 21:42:24.394:172.32425:0
03-29 21:42:24.395:172.32425:0
03-29 21:42:24.396:172.32425:0
03-29 21:42:24.397:172.32425:0
03-29 21:42:24.399:172.32425:0
03-29 21:42:24.4:172.32425:0
03-29 21:42:24.401:172.32425:0
03-29 21:42:24.402:172.32425:0
03-29 21:42:24.403:172.32425:0
03-29 21:42:24.404:172.32425:0
03-29 21:42:24.406:111.67879:0
03-29 21:42:24.407:111.67879:0
03-29 21:42:24.408:111.67879:0
03-29 21:42:24.409:111.67879:0
03-29 21:42:24.411:111.67879:0
03-29 21:42:24.412:111.67879:0
03-29 21:42:24.413:111.67879:0
03-29 21:42:24.414:111.67879:0
03-29 21:42:24.415:111.67879:0
03-29 21:42:24.416:111.67879:0
03-29 21:42:24.417:111.67879:0
03-29 21:42:24.419:111.67879:0
03-29 21:42:24.42:111.67879:0
03-29 21:42:24.421:80.42965:0
03-29 21:42:24.422:80.42965:0
03-29 21:42:24.423:80.42965:0
03-29 21:42:24.424:80.42965:0
03-29 21:42:24.425:80.42965:0
03-29 21:42:24.425:80.42965:0
03-29 21:42:24.426:80.42965:0
03-29 21:42:24.427:80.42965:0
03-29 21:42:24.429:80.42965:0
03-29 21:42:24.43:80.42965:0
03-29 21:42:24.431:80.42965:0
03-29 21:42:24.432:80.42965:0
03-29 21:42:24.433:80.42965:0
03-29 21:42:24.434:80.42965:0
03-29 21:42:24.436:80.42965:0
03-29 21:42:24.437:20585.926:1
03-29 21:42:24.438:20585.926:1
03-29 21:42:24.44:20585.926:1
03-29 21:42:24.441:20585.926:1
03-29 21:42:24.442:20585.926:1
03-29 21:42:24.443:20585.926:1
03-29 21:42:24.444:20585.926:1
03-29 21:42:24.445:20585.926:1
03-29 21:42:24.446:20585.926:1
03-29 21:42:24.448:20585.926:1
03-29 21:42:24.449:20585.926:1
