03-29 21:53:58.254: I/System.out(3000): Periodic data:28921.188
03-29 21:53:58.255: I/System.out(3000): Periodic data:28921.188
03-29 21:53:58.256: I/System.out(3000): Periodic data:28921.188
03-29 21:53:58.257: I/System.out(3000): Periodic data:28921.188
03-29 21:53:58.258: I/System.out(3000): Periodic data:28921.188
03-29 21:53:58.259: I/System.out(3000): Periodic data:28921.188
03-29 21:53:58.261: I/System.out(3000): Periodic data:28921.188
03-29 21:53:58.262: I/System.out(3000): Periodic data:28921.188
03-29 21:53:58.263: I/System.out(3000): Periodic data:28921.188
03-29 21:53:58.264: I/System.out(3000): Periodic data:5222.71
03-29 21:53:58.265: I/System.out(3000): Periodic data:5222.71
03-29 21:53:58.266: I/System.out(3000): Periodic data:5222.71
03-29 21:53:58.268: I/System.out(3000): Periodic data:5222.71
03-29 21:53:58.269: I/System.out(3000): Periodic data:5222.71
03-29 21:53:58.270: I/System.out(3000): Periodic data:5222.71
03-29 21:53:58.271: I/System.out(3000): Periodic data:5222.71
03-29 21:53:58.272: I/System.out(3000): Periodic data:5222.71
03-29 21:53:58.273: I/System.out(3000): Periodic data:5222.71
03-29 21:53:58.274: I/System.out(3000): Periodic data:5222.71
03-29 21:53:58.276: I/System.out(3000): Periodic data:5222.71
03-29 21:53:58.277: I/System.out(3000): Periodic data:5222.71
03-29 21:53:58.278: I/System.out(3000): Periodic data:5222.71
03-29 21:53:58.279: I/System.out(3000): Periodic data:5222.71
03-29 21:53:58.280: I/System.out(3000): Periodic data:320.76123
03-29 21:53:58.281: I/System.out(3000): Periodic data:320.76123
03-29 21:53:58.282: I/System.out(3000): Periodic data:320.76123
03-29 21:53:58.283: I/System.out(3000): Periodic data:320.76123
03-29 21:53:58.284: I/System.out(3000): Periodic data:320.76123
03-29 21:53:58.286: I/System.out(3000): Periodic data:320.76123
03-29 21:53:58.287: I/System.out(3000): Periodic data:320.76123
03-29 21:53:58.288: I/System.out(3000): Periodic data:320.76123
03-29 21:53:58.289: I/System.out(3000): Periodic data:320.76123
03-29 21:53:58.290: I/System.out(3000): Periodic data:320.76123
03-29 21:53:58.291: I/System.out(3000): Periodic data:320.76123
03-29 21:53:58.292: I/System.out(3000): Periodic data:320.76123
03-29 21:53:58.294: I/System.out(3000): Periodic data:320.76123
03-29 21:53:58.295: I/System.out(3000): Periodic data:320.76123
03-29 21:53:58.296: I/System.out(3000): Periodic data:29262.223
03-29 21:53:58.297: I/System.out(3000): Periodic data:29262.223
03-29 21:53:58.298: I/System.out(3000): Periodic data:29262.223
03-29 21:53:58.299: I/System.out(3000): Periodic data:29262.223
03-29 21:53:58.300: I/System.out(3000): Periodic data:29262.223
03-29 21:53:58.301: I/System.out(3000): Periodic data:29262.223
03-29 21:53:58.302: I/System.out(3000): Periodic data:29262.223
03-29 21:53:58.304: I/System.out(3000): Periodic data:29262.223
03-29 21:53:58.305: I/System.out(3000): Periodic data:29262.223
03-29 21:53:58.306: I/System.out(3000): Periodic data:29262.223
03-29 21:53:58.307: I/System.out(3000): Periodic data:29262.223
03-29 21:53:58.308: I/System.out(3000): Periodic data:29262.223
03-29 21:53:58.309: I/System.out(3000): Periodic data:29262.223
03-29 21:53:58.310: I/System.out(3000): Periodic data:29262.223
03-29 21:53:58.312: I/System.out(3000): Periodic data:28584.127
03-29 21:53:58.313: I/System.out(3000): Periodic data:28584.127
03-29 21:53:58.314: I/System.out(3000): Periodic data:28584.127
03-29 21:53:58.316: I/System.out(3000): Periodic data:28584.127
03-29 21:53:58.317: I/System.out(3000): Periodic data:28584.127
03-29 21:53:58.318: I/System.out(3000): Periodic data:28584.127
03-29 21:53:58.319: I/System.out(3000): Periodic data:28584.127
03-29 21:53:58.320: I/System.out(3000): Periodic data:28584.127
03-29 21:53:58.321: I/System.out(3000): Periodic data:28584.127
03-29 21:53:58.322: I/System.out(3000): Periodic data:28584.127
03-29 21:53:58.324: I/System.out(3000): Periodic data:28584.127
03-29 21:53:58.325: I/System.out(3000): Periodic data:28584.127
03-29 21:53:58.326: I/System.out(3000): Periodic data:28584.127
03-29 21:53:58.327: I/System.out(3000): Periodic data:7689.6504
03-29 21:53:58.328: I/System.out(3000): Periodic data:7689.6504
03-29 21:53:58.329: I/System.out(3000): Periodic data:7689.6504
03-29 21:53:58.330: I/System.out(3000): Periodic data:7689.6504
03-29 21:53:58.331: I/System.out(3000): Periodic data:7689.6504
03-29 21:53:58.332: I/System.out(3000): Periodic data:7689.6504
03-29 21:53:58.334: I/System.out(3000): Periodic data:7689.6504
03-29 21:53:58.335: I/System.out(3000): Periodic data:7689.6504
03-29 21:53:58.336: I/System.out(3000): Periodic data:7689.6504
03-29 21:53:58.337: I/System.out(3000): Periodic data:7689.6504
03-29 21:53:58.338: I/System.out(3000): Periodic data:7689.6504
03-29 21:53:58.339: I/System.out(3000): Periodic data:7689.6504
03-29 21:53:58.340: I/System.out(3000): Periodic data:7689.6504
03-29 21:53:58.342: I/System.out(3000): Periodic data:7689.6504
03-29 21:53:58.342: I/System.out(3000): Periodic data:295.49036
03-29 21:53:58.344: I/System.out(3000): Periodic data:295.49036
03-29 21:53:58.345: I/System.out(3000): Periodic data:295.49036
03-29 21:53:58.346: I/System.out(3000): Periodic data:295.49036
03-29 21:53:58.347: I/System.out(3000): Periodic data:295.49036
03-29 21:53:58.348: I/System.out(3000): Periodic data:295.49036
03-29 21:53:58.349: I/System.out(3000): Periodic data:295.49036
03-29 21:53:58.350: I/System.out(3000): Periodic data:295.49036
03-29 21:53:58.352: I/System.out(3000): Periodic data:295.49036
03-29 21:53:58.353: I/System.out(3000): Periodic data:295.49036
03-29 21:53:58.354: I/System.out(3000): Periodic data:295.49036
03-29 21:53:58.355: I/System.out(3000): Periodic data:295.49036
03-29 21:53:58.356: I/System.out(3000): Periodic data:295.49036
