03-30 13:40:26.899: I/System.out(3255): Sensor Value:107.81942
03-30 13:40:26.915: I/System.out(3255): Sensor Value:112.99572
03-30 13:40:26.931: I/System.out(3255): Sensor Value:110.37723
03-30 13:40:26.947: I/System.out(3255): Sensor Value:111.67879
03-30 13:40:26.962: I/System.out(3255): Sensor Value:168.33096
03-30 13:40:26.977: I/System.out(3255): Sensor Value:1405.004
03-30 13:40:26.993: I/System.out(3255): Sensor Value:13818.734
03-30 13:40:27.008: I/System.out(3255): Sensor Value:13981.684
03-30 13:40:27.024: I/System.out(3255): Sensor Value:14146.562
03-30 13:40:27.056: I/System.out(3255): Sensor Value:104.09343
03-30 13:40:27.094: I/System.out(3255): Sensor Value:352.29926
03-30 13:40:27.126: I/System.out(3255): Sensor Value:772.7241
03-30 13:40:27.141: I/System.out(3255): Sensor Value:9836.092
03-30 13:40:27.156: I/System.out(3255): Sensor Value:14482.157
03-30 13:40:27.219: I/System.out(3255): Sensor Value:105.320915
03-30 13:40:27.236: I/System.out(3255): Sensor Value:106.56284
03-30 13:40:27.251: I/System.out(3255): Sensor Value:285.27878
03-30 13:40:27.267: I/System.out(3255): Sensor Value:110.37723
03-30 13:40:27.282: I/System.out(3255): Sensor Value:180.59735
03-30 13:40:27.298: I/System.out(3255): Sensor Value:1294.3114
03-30 13:40:27.313: I/System.out(3255): Sensor Value:14825.715
03-30 13:40:27.329: I/System.out(3255): Sensor Value:14482.157
03-30 13:40:27.376: I/System.out(3255): Sensor Value:14313.376
03-30 13:40:27.407: I/System.out(3255): Sensor Value:119.816925
03-30 13:40:27.423: I/System.out(3255): Sensor Value:187.0618
03-30 13:40:27.438: I/System.out(3255): Sensor Value:309.67645
03-30 13:40:27.454: I/System.out(3255): Sensor Value:703.54956
03-30 13:40:27.469: I/System.out(3255): Sensor Value:8153.8516
03-30 13:40:27.486: I/System.out(3255): Sensor Value:14313.376
03-30 13:40:27.548: I/System.out(3255): Sensor Value:111.67879
03-30 13:40:27.563: I/System.out(3255): Sensor Value:112.99572
03-30 13:40:27.579: I/System.out(3255): Sensor Value:166.36911
03-30 13:40:27.595: I/System.out(3255): Sensor Value:223.02505
03-30 13:40:27.612: I/System.out(3255): Sensor Value:391.50104
03-30 13:40:27.626: I/System.out(3255): Sensor Value:114.328156
03-30 13:40:27.641: I/System.out(3255): Sensor Value:14146.562
