03-29 21:45:46.382: I/System.out(3000): Periodic data:15177.432
03-29 21:45:46.383: I/System.out(3000): Periodic data:15177.432
03-29 21:45:46.384: I/System.out(3000): Periodic data:15177.432
03-29 21:45:46.385: I/System.out(3000): Periodic data:15177.432
03-29 21:45:46.387: I/System.out(3000): Periodic data:15177.432
03-29 21:45:46.388: I/System.out(3000): Periodic data:15177.432
03-29 21:45:46.389: I/System.out(3000): Periodic data:15177.432
03-29 21:45:46.390: I/System.out(3000): Periodic data:15177.432
03-29 21:45:46.391: I/System.out(3000): Periodic data:15177.432
03-29 21:45:46.392: I/System.out(3000): Periodic data:15177.432
03-29 21:45:46.393: I/System.out(3000): Periodic data:15177.432
03-29 21:45:46.395: I/System.out(3000): Periodic data:15177.432
03-29 21:45:46.396: I/System.out(3000): Periodic data:15177.432
03-29 21:45:46.397: I/System.out(3000): Periodic data:15177.432
03-29 21:45:46.398: I/System.out(3000): Periodic data:15177.432
03-29 21:45:46.399: I/System.out(3000): Periodic data:15177.432
03-29 21:45:46.400: I/System.out(3000): Periodic data:15177.432
03-29 21:45:46.401: I/System.out(3000): Periodic data:15177.432
03-29 21:45:46.403: I/System.out(3000): Periodic data:15177.432
03-29 21:45:46.404: I/System.out(3000): Periodic data:15177.432
03-29 21:45:46.405: I/System.out(3000): Periodic data:15177.432
03-29 21:45:46.406: I/System.out(3000): Periodic data:15177.432
03-29 21:45:46.407: I/System.out(3000): Periodic data:15177.432
03-29 21:45:46.408: I/System.out(3000): Periodic data:15177.432
03-29 21:45:46.409: I/System.out(3000): Periodic data:15177.432
03-29 21:45:46.411: I/System.out(3000): Periodic data:15177.432
03-29 21:45:46.412: I/System.out(3000): Periodic data:15177.432
03-29 21:45:46.413: I/System.out(3000): Periodic data:15177.432
03-29 21:45:46.414: I/System.out(3000): Periodic data:15177.432
03-29 21:45:46.414: I/System.out(3000): Periodic data:15177.432
03-29 21:45:46.415: I/System.out(3000): Periodic data:15177.432
03-29 21:45:46.416: I/System.out(3000): Periodic data:15177.432
03-29 21:45:46.418: I/System.out(3000): Periodic data:15177.432
03-29 21:45:46.419: I/System.out(3000): Periodic data:15177.432
03-29 21:45:46.420: I/System.out(3000): Periodic data:15177.432
03-29 21:45:46.421: I/System.out(3000): Periodic data:105.320915
03-29 21:45:46.422: I/System.out(3000): Periodic data:105.320915
03-29 21:45:46.423: I/System.out(3000): Periodic data:105.320915
03-29 21:45:46.424: I/System.out(3000): Periodic data:105.320915
03-29 21:45:46.425: I/System.out(3000): Periodic data:105.320915
03-29 21:45:46.426: I/System.out(3000): Periodic data:105.320915
03-29 21:45:46.428: I/System.out(3000): Periodic data:105.320915
03-29 21:45:46.429: I/System.out(3000): Periodic data:105.320915
03-29 21:45:46.430: I/System.out(3000): Periodic data:105.320915
03-29 21:45:46.431: I/System.out(3000): Periodic data:105.320915
03-29 21:45:46.432: I/System.out(3000): Periodic data:105.320915
