03-30 13:59:47.908:14825.715:1
03-30 13:59:47.909:14825.715:1
03-30 13:59:47.909:14825.715:1
03-30 13:59:47.91:14825.715:1
03-30 13:59:47.911:14825.715:1
03-30 13:59:47.913:14825.715:1
03-30 13:59:47.914:14825.715:1
03-30 13:59:47.915:14825.715:1
03-30 13:59:47.916:14825.715:1
03-30 13:59:47.917:14825.715:1
03-30 13:59:47.918:14825.715:1
03-30 13:59:47.92:14825.715:1
03-30 13:59:47.921:14825.715:1
03-30 13:59:47.922:13.224094:0
03-30 13:59:47.923:13.224094:0
03-30 13:59:47.925:13.224094:0
03-30 13:59:47.926:13.224094:0
03-30 13:59:47.927:13.224094:0
03-30 13:59:47.928:13.224094:0
03-30 13:59:47.929:13.224094:0
03-30 13:59:47.93:13.224094:0
03-30 13:59:47.932:13.224094:0
03-30 13:59:47.933:13.224094:0
03-30 13:59:47.934:13.224094:0
03-30 13:59:47.935:13.224094:0
03-30 13:59:47.936:13.224094:0
03-30 13:59:47.937:13.224094:0
03-30 13:59:47.939:14652.93:1
03-30 13:59:47.94:14652.93:1
03-30 13:59:47.941:14652.93:1
03-30 13:59:47.943:14652.93:1
03-30 13:59:47.944:14652.93:1
03-30 13:59:47.945:14652.93:1
03-30 13:59:47.946:14652.93:1
03-30 13:59:47.947:14652.93:1
03-30 13:59:47.949:14652.93:1
03-30 13:59:47.95:14652.93:1
03-30 13:59:47.951:14652.93:1
03-30 13:59:47.952:14652.93:1
03-30 13:59:47.953:16.915384:0
03-30 13:59:47.955:16.915384:0
03-30 13:59:47.956:16.915384:0
03-30 13:59:47.957:16.915384:0
03-30 13:59:47.958:16.915384:0
03-30 13:59:47.959:16.915384:0
03-30 13:59:47.96:16.915384:0
03-30 13:59:47.962:16.915384:0
03-30 13:59:47.963:16.915384:0
03-30 13:59:47.964:16.915384:0
03-30 13:59:47.965:16.915384:0
03-30 13:59:47.966:16.915384:0
03-30 13:59:47.967:16.915384:0
03-30 13:59:47.969:16.915384:0
03-30 13:59:47.969:14825.715:1
03-30 13:59:47.97:14825.715:1
03-30 13:59:47.972:14825.715:1
03-30 13:59:47.973:14825.715:1
03-30 13:59:47.974:14825.715:1
03-30 13:59:47.975:14825.715:1
03-30 13:59:47.976:14825.715:1
03-30 13:59:47.977:14825.715:1
03-30 13:59:47.979:14825.715:1
03-30 13:59:47.98:14825.715:1
03-30 13:59:47.981:14825.715:1
03-30 13:59:47.982:14825.715:1
03-30 13:59:47.983:14825.715:1
03-30 13:59:47.985:21.63704:0
03-30 13:59:47.986:21.63704:0
03-30 13:59:47.987:21.63704:0
03-30 13:59:47.988:21.63704:0
03-30 13:59:47.989:21.63704:0
03-30 13:59:47.99:21.63704:0
03-30 13:59:47.992:21.63704:0
03-30 13:59:47.993:21.63704:0
03-30 13:59:47.994:21.63704:0
03-30 13:59:47.995:21.63704:0
03-30 13:59:47.996:21.63704:0
03-30 13:59:47.997:21.63704:0
03-30 13:59:47.999:21.63704:0
03-30 13:59:48:21.63704:0
03-30 13:59:48.001:14825.715:1
03-30 13:59:48.002:14825.715:1
03-30 13:59:48.003:14825.715:1
03-30 13:59:48.005:14825.715:1
03-30 13:59:48.006:14825.715:1
03-30 13:59:48.007:14825.715:1
03-30 13:59:48.008:14825.715:1
03-30 13:59:48.009:14825.715:1
03-30 13:59:48.011:14825.715:1
03-30 13:59:48.012:14825.715:1
03-30 13:59:48.013:14825.715:1
03-30 13:59:48.014:14825.715:1
03-30 13:59:48.015:14825.715:1
03-30 13:59:48.016:28.003027:0
03-30 13:59:48.017:28.003027:0
03-30 13:59:48.019:28.003027:0
03-30 13:59:48.02:28.003027:0
03-30 13:59:48.021:28.003027:0
03-30 13:59:48.022:28.003027:0
03-30 13:59:48.023:28.003027:0
03-30 13:59:48.024:28.003027:0
03-30 13:59:48.026:28.003027:0
03-30 13:59:48.027:28.003027:0
03-30 13:59:48.028:28.003027:0
03-30 13:59:48.029:28.003027:0
03-30 13:59:48.03:28.003027:0
03-30 13:59:48.031:14482.157:1
03-30 13:59:48.033:14482.157:1
03-30 13:59:48.034:14482.157:1
03-30 13:59:48.035:14482.157:1
03-30 13:59:48.036:14482.157:1
03-30 13:59:48.037:14482.157:1
03-30 13:59:48.039:14482.157:1
03-30 13:59:48.04:14482.157:1
03-30 13:59:48.041:14482.157:1
03-30 13:59:48.042:14482.157:1
03-30 13:59:48.043:14482.157:1
03-30 13:59:48.044:14482.157:1
03-30 13:59:48.045:14482.157:1
03-30 13:59:48.047:14482.157:1
03-30 13:59:48.047:67.4602:0
03-30 13:59:48.049:67.4602:0
03-30 13:59:48.05:67.4602:0
03-30 13:59:48.051:67.4602:0
03-30 13:59:48.052:67.4602:0
03-30 13:59:48.053:67.4602:0
03-30 13:59:48.054:67.4602:0
03-30 13:59:48.056:67.4602:0
03-30 13:59:48.057:67.4602:0
03-30 13:59:48.058:67.4602:0
03-30 13:59:48.059:67.4602:0
03-30 13:59:48.06:67.4602:0
03-30 13:59:48.061:67.4602:0
03-30 13:59:48.063:14482.157:1
03-30 13:59:48.064:14482.157:1
03-30 13:59:48.065:14482.157:1
03-30 13:59:48.066:14482.157:1
03-30 13:59:48.067:14482.157:1
03-30 13:59:48.069:14482.157:1
03-30 13:59:48.07:14482.157:1
03-30 13:59:48.071:14482.157:1
03-30 13:59:48.072:14482.157:1
03-30 13:59:48.073:14482.157:1
03-30 13:59:48.074:14482.157:1
03-30 13:59:48.076:14482.157:1
03-30 13:59:48.077:14482.157:1
03-30 13:59:48.078:14482.157:1
03-30 13:59:48.079:440.1951:0
03-30 13:59:48.08:440.1951:0
03-30 13:59:48.081:440.1951:0
03-30 13:59:48.082:440.1951:0
03-30 13:59:48.083:440.1951:0
03-30 13:59:48.084:440.1951:0
03-30 13:59:48.086:440.1951:0
03-30 13:59:48.087:440.1951:0
03-30 13:59:48.088:440.1951:0
03-30 13:59:48.089:440.1951:0
03-30 13:59:48.09:440.1951:0
03-30 13:59:48.091:440.1951:0
03-30 13:59:48.093:440.1951:0
03-30 13:59:48.094:8.773497:0
03-30 13:59:48.095:8.773497:0
03-30 13:59:48.096:8.773497:0
03-30 13:59:48.097:8.773497:0
03-30 13:59:48.099:8.773497:0
03-30 13:59:48.1:8.773497:0
03-30 13:59:48.101:8.773497:0
03-30 13:59:48.102:8.773497:0
03-30 13:59:48.103:8.773497:0
03-30 13:59:48.104:8.773497:0
03-30 13:59:48.106:8.773497:0
03-30 13:59:48.107:8.773497:0
03-30 13:59:48.108:8.773497:0
03-30 13:59:48.109:8.773497:0
03-30 13:59:48.111:15356.401:1
03-30 13:59:48.112:15356.401:1
03-30 13:59:48.113:15356.401:1
03-30 13:59:48.114:15356.401:1
03-30 13:59:48.116:15356.401:1
03-30 13:59:48.117:15356.401:1
03-30 13:59:48.118:15356.401:1
03-30 13:59:48.119:15356.401:1
03-30 13:59:48.12:15356.401:1
03-30 13:59:48.121:15356.401:1
03-30 13:59:48.123:15356.401:1
03-30 13:59:48.124:15356.401:1
03-30 13:59:48.125:15356.401:1
03-30 13:59:48.127:10.338322:0
03-30 13:59:48.128:10.338322:0
03-30 13:59:48.129:10.338322:0
03-30 13:59:48.13:10.338322:0
03-30 13:59:48.131:10.338322:0
03-30 13:59:48.132:10.338322:0
03-30 13:59:48.134:10.338322:0
03-30 13:59:48.135:10.338322:0
03-30 13:59:48.136:10.338322:0
03-30 13:59:48.137:10.338322:0
03-30 13:59:48.138:10.338322:0
03-30 13:59:48.139:10.338322:0
03-30 13:59:48.141:10.338322:0
03-30 13:59:48.142:14825.715:1
03-30 13:59:48.143:14825.715:1
03-30 13:59:48.144:14825.715:1
03-30 13:59:48.145:14825.715:1
03-30 13:59:48.147:14825.715:1
03-30 13:59:48.148:14825.715:1
03-30 13:59:48.149:14825.715:1
03-30 13:59:48.15:14825.715:1
03-30 13:59:48.151:14825.715:1
03-30 13:59:48.153:14825.715:1
03-30 13:59:48.154:14825.715:1
03-30 13:59:48.155:14825.715:1
03-30 13:59:48.156:14825.715:1
03-30 13:59:48.158:11.488707:0
03-30 13:59:48.159:11.488707:0
03-30 13:59:48.16:11.488707:0
03-30 13:59:48.161:11.488707:0
03-30 13:59:48.163:11.488707:0
03-30 13:59:48.164:11.488707:0
03-30 13:59:48.165:11.488707:0
03-30 13:59:48.166:11.488707:0
03-30 13:59:48.167:11.488707:0
03-30 13:59:48.168:11.488707:0
03-30 13:59:48.17:11.488707:0
03-30 13:59:48.171:11.488707:0
03-30 13:59:48.172:11.488707:0
03-30 13:59:48.172:15177.432:1
03-30 13:59:48.174:15177.432:1
03-30 13:59:48.175:15177.432:1
03-30 13:59:48.176:15177.432:1
03-30 13:59:48.177:15177.432:1
03-30 13:59:48.178:15177.432:1
03-30 13:59:48.179:15177.432:1
03-30 13:59:48.181:15177.432:1
03-30 13:59:48.182:15177.432:1
03-30 13:59:48.183:15177.432:1
03-30 13:59:48.184:15177.432:1
03-30 13:59:48.185:15177.432:1
03-30 13:59:48.187:15177.432:1
03-30 13:59:48.188:14.695591:0
03-30 13:59:48.189:14.695591:0
03-30 13:59:48.19:14.695591:0
03-30 13:59:48.19:14.695591:0
03-30 13:59:48.191:14.695591:0
03-30 13:59:48.192:14.695591:0
03-30 13:59:48.194:14.695591:0
03-30 13:59:48.195:14.695591:0
03-30 13:59:48.196:14.695591:0
03-30 13:59:48.197:14.695591:0
03-30 13:59:48.198:14.695591:0
03-30 13:59:48.199:14.695591:0
03-30 13:59:48.201:14.695591:0
03-30 13:59:48.202:14.695591:0
03-30 13:59:48.203:14.695591:0
03-30 13:59:48.204:15356.401:1
03-30 13:59:48.205:15356.401:1
03-30 13:59:48.206:15356.401:1
03-30 13:59:48.207:15356.401:1
03-30 13:59:48.208:15356.401:1
03-30 13:59:48.21:15356.401:1
03-30 13:59:48.211:15356.401:1
03-30 13:59:48.212:15356.401:1
03-30 13:59:48.213:15356.401:1
03-30 13:59:48.214:15356.401:1
03-30 13:59:48.215:15356.401:1
03-30 13:59:48.217:15356.401:1
03-30 13:59:48.218:15356.401:1
03-30 13:59:48.219:19.019289:0
03-30 13:59:48.22:19.019289:0
03-30 13:59:48.221:19.019289:0
03-30 13:59:48.223:19.019289:0
03-30 13:59:48.224:19.019289:0
03-30 13:59:48.225:19.019289:0
03-30 13:59:48.226:19.019289:0
03-30 13:59:48.227:19.019289:0
03-30 13:59:48.228:19.019289:0
03-30 13:59:48.23:19.019289:0
03-30 13:59:48.231:19.019289:0
03-30 13:59:48.232:19.019289:0
03-30 13:59:48.233:19.019289:0
03-30 13:59:48.233:19.019289:0
03-30 13:59:48.234:19.019289:0
03-30 13:59:48.236:14482.157:1
03-30 13:59:48.237:14482.157:1
03-30 13:59:48.238:14482.157:1
03-30 13:59:48.239:14482.157:1
03-30 13:59:48.241:14482.157:1
03-30 13:59:48.242:14482.157:1
03-30 13:59:48.243:14482.157:1
03-30 13:59:48.244:14482.157:1
03-30 13:59:48.245:14482.157:1
03-30 13:59:48.247:14482.157:1
03-30 13:59:48.248:14482.157:1
03-30 13:59:48.249:14482.157:1
03-30 13:59:48.25:28.333239:0
03-30 13:59:48.251:28.333239:0
03-30 13:59:48.252:28.333239:0
03-30 13:59:48.254:28.333239:0
03-30 13:59:48.255:28.333239:0
03-30 13:59:48.256:28.333239:0
03-30 13:59:48.257:28.333239:0
03-30 13:59:48.258:28.333239:0
03-30 13:59:48.26:28.333239:0
03-30 13:59:48.261:28.333239:0
03-30 13:59:48.262:28.333239:0
03-30 13:59:48.263:28.333239:0
03-30 13:59:48.264:28.333239:0
03-30 13:59:48.265:28.333239:0
03-30 13:59:48.267:14652.93:1
03-30 13:59:48.268:14652.93:1
03-30 13:59:48.27:14652.93:1
03-30 13:59:48.271:14652.93:1
03-30 13:59:48.272:14652.93:1
03-30 13:59:48.273:14652.93:1
03-30 13:59:48.273:14652.93:1
03-30 13:59:48.274:14652.93:1
03-30 13:59:48.275:14652.93:1
03-30 13:59:48.277:14652.93:1
03-30 13:59:48.278:14652.93:1
03-30 13:59:48.279:14652.93:1
03-30 13:59:48.28:14652.93:1
03-30 13:59:48.281:50.32303:0
03-30 13:59:48.283:50.32303:0
03-30 13:59:48.284:50.32303:0
03-30 13:59:48.285:50.32303:0
03-30 13:59:48.286:50.32303:0
03-30 13:59:48.287:50.32303:0
03-30 13:59:48.288:50.32303:0
03-30 13:59:48.29:50.32303:0
03-30 13:59:48.291:50.32303:0
03-30 13:59:48.292:50.32303:0
03-30 13:59:48.293:50.32303:0
03-30 13:59:48.294:50.32303:0
03-30 13:59:48.296:50.32303:0
03-30 13:59:48.297:50.32303:0
03-30 13:59:48.298:14482.157:1
03-30 13:59:48.299:14482.157:1
03-30 13:59:48.3:14482.157:1
