03-30 13:33:40.376: I/System.out(3255): Sensor Value:25.199036
03-30 13:33:40.391: I/System.out(3255): Sensor Value:72.37608
03-30 13:33:40.407: I/System.out(3255): Sensor Value:5101.6807
03-30 13:33:40.438: I/System.out(3255): Sensor Value:16.1405
03-30 13:33:40.454: I/System.out(3255): Sensor Value:34.98956
03-30 13:33:40.470: I/System.out(3255): Sensor Value:655.7637
03-30 13:33:40.485: I/System.out(3255): Sensor Value:5042.2236
03-30 13:33:40.516: I/System.out(3255): Sensor Value:20.889313
03-30 13:33:40.532: I/System.out(3255): Sensor Value:63.619667
03-30 13:33:40.548: I/System.out(3255): Sensor Value:5101.6807
03-30 13:33:40.579: I/System.out(3255): Sensor Value:4983.459
03-30 13:33:40.595: I/System.out(3255): Sensor Value:30.397905
03-30 13:33:40.610: I/System.out(3255): Sensor Value:225.65494
03-30 13:33:40.626: I/System.out(3255): Sensor Value:5346.6074
03-30 13:33:40.657: I/System.out(3255): Sensor Value:19.470482
03-30 13:33:40.673: I/System.out(3255): Sensor Value:51.516846
03-30 13:33:40.689: I/System.out(3255): Sensor Value:5042.2236
03-30 13:33:40.735: I/System.out(3255): Sensor Value:27.354107
03-30 13:33:40.751: I/System.out(3255): Sensor Value:144.53664
03-30 13:33:40.766: I/System.out(3255): Sensor Value:5161.842
03-30 13:33:40.806: I/System.out(3255): Sensor Value:18.148024
03-30 13:33:40.821: I/System.out(3255): Sensor Value:5101.6807
03-30 13:33:40.836: I/System.out(3255): Sensor Value:20.645855
03-30 13:33:40.852: I/System.out(3255): Sensor Value:74.96677
03-30 13:33:40.868: I/System.out(3255): Sensor Value:5161.842
03-30 13:33:40.899: I/System.out(3255): Sensor Value:15.952388
03-30 13:33:40.915: I/System.out(3255): Sensor Value:33.386703
03-30 13:33:40.930: I/System.out(3255): Sensor Value:176.41231
03-30 13:33:40.946: I/System.out(3255): Sensor Value:5101.6807
03-30 13:33:41.040: I/System.out(3255): Sensor Value:1617.232
03-30 13:33:41.055: I/System.out(3255): Sensor Value:26.720224
03-30 13:33:41.071: I/System.out(3255): Sensor Value:187.0618
03-30 13:33:41.087: I/System.out(3255): Sensor Value:5101.6807
03-30 13:33:41.118: I/System.out(3255): Sensor Value:17.520866
03-30 13:33:41.134: I/System.out(3255): Sensor Value:39.805405
03-30 13:33:41.149: I/System.out(3255): Sensor Value:754.81775
03-30 13:33:41.165: I/System.out(3255): Sensor Value:5101.6807
03-30 13:33:41.196: I/System.out(3255): Sensor Value:24.044678
03-30 13:33:41.212: I/System.out(3255): Sensor Value:92.57867
03-30 13:33:41.228: I/System.out(3255): Sensor Value:5161.842
03-30 13:33:41.259: I/System.out(3255): Sensor Value:15.40111
03-30 13:33:41.274: I/System.out(3255): Sensor Value:31.119034
03-30 13:33:41.290: I/System.out(3255): Sensor Value:1950.887
03-30 13:33:41.305: I/System.out(3255): Sensor Value:5101.6807
03-30 13:33:41.337: I/System.out(3255): Sensor Value:22.411531
03-30 13:33:41.352: I/System.out(3255): Sensor Value:76.74519
03-30 13:33:41.368: I/System.out(3255): Sensor Value:5161.842
03-30 13:33:41.399: I/System.out(3255): Sensor Value:16.330828
03-30 13:33:41.414: I/System.out(3255): Sensor Value:35.402157
03-30 13:33:41.430: I/System.out(3255): Sensor Value:1388.6295
03-30 13:33:41.446: I/System.out(3255): Sensor Value:5161.842
03-30 13:33:41.477: I/System.out(3255): Sensor Value:20.405237
03-30 13:33:41.493: I/System.out(3255): Sensor Value:57.92441
03-30 13:33:41.509: I/System.out(3255): Sensor Value:5346.6074
03-30 13:33:41.540: I/System.out(3255): Sensor Value:14.868882
03-30 13:33:41.555: I/System.out(3255): Sensor Value:29.005392
03-30 13:33:41.571: I/System.out(3255): Sensor Value:184.88168
03-30 13:33:41.587: I/System.out(3255): Sensor Value:5161.842
03-30 13:33:41.618: I/System.out(3255): Sensor Value:17.31667
03-30 13:33:41.634: I/System.out(3255): Sensor Value:47.458122
03-30 13:33:41.649: I/System.out(3255): Sensor Value:3805.6826
03-30 13:33:41.665: I/System.out(3255): Sensor Value:5161.842
03-30 13:33:41.680: I/System.out(3255): Sensor Value:3988.3872
03-30 13:33:41.696: I/System.out(3255): Sensor Value:26.408812
03-30 13:33:41.712: I/System.out(3255): Sensor Value:111.67879
03-30 13:33:41.728: I/System.out(3255): Sensor Value:5473.447
03-30 13:33:41.744: I/System.out(3255): Sensor Value:5346.6074
03-30 13:33:41.759: I/System.out(3255): Sensor Value:15.766471
03-30 13:33:41.774: I/System.out(3255): Sensor Value:32.61302
03-30 13:33:41.790: I/System.out(3255): Sensor Value:5346.6074
03-30 13:33:41.837: I/System.out(3255): Sensor Value:23.764446
03-30 13:33:41.852: I/System.out(3255): Sensor Value:86.29061
03-30 13:33:41.868: I/System.out(3255): Sensor Value:5161.842
03-30 13:33:41.938: I/System.out(3255): Sensor Value:18.148024
03-30 13:33:41.953: I/System.out(3255): Sensor Value:53.9901
03-30 13:33:41.970: I/System.out(3255): Sensor Value:5473.447
03-30 13:33:41.985: I/System.out(3255): Sensor Value:5346.6074
03-30 13:33:42.016: I/System.out(3255): Sensor Value:25.49618
03-30 13:33:42.032: I/System.out(3255): Sensor Value:112.99572
03-30 13:33:42.048: I/System.out(3255): Sensor Value:5222.71
03-30 13:33:42.079: I/System.out(3255): Sensor Value:15.40111
03-30 13:33:42.095: I/System.out(3255): Sensor Value:39.34149
03-30 13:33:42.110: I/System.out(3255): Sensor Value:5409.654
03-30 13:33:42.141: I/System.out(3255): Sensor Value:5346.6074
03-30 13:33:42.157: I/System.out(3255): Sensor Value:23.764446
03-30 13:33:42.173: I/System.out(3255): Sensor Value:77.65018
