03-30 13:55:42.83:11321.848:1
03-30 13:55:42.831:11321.848:1
03-30 13:55:42.832:11321.848:1
03-30 13:55:42.834:11321.848:1
03-30 13:55:42.835:11321.848:1
03-30 13:55:42.836:11321.848:1
03-30 13:55:42.837:11321.848:1
03-30 13:55:42.838:11321.848:1
03-30 13:55:42.839:11321.848:1
03-30 13:55:42.841:11321.848:1
03-30 13:55:42.842:11321.848:1
03-30 13:55:42.843:11321.848:1
03-30 13:55:42.844:11321.848:1
03-30 13:55:42.845:11321.848:1
03-30 13:55:42.847:11321.848:1
03-30 13:55:42.848:11321.848:1
03-30 13:55:42.849:11321.848:1
03-30 13:55:42.85:11321.848:1
03-30 13:55:42.851:11321.848:1
03-30 13:55:42.852:11321.848:1
03-30 13:55:42.854:11321.848:1
03-30 13:55:42.855:11321.848:1
03-30 13:55:42.856:11321.848:1
03-30 13:55:42.857:11321.848:1
03-30 13:55:42.858:11321.848:1
03-30 13:55:42.86:20.645855:0
03-30 13:55:42.861:20.645855:0
03-30 13:55:42.862:20.645855:0
03-30 13:55:42.863:20.645855:0
03-30 13:55:42.864:20.645855:0
03-30 13:55:42.865:20.645855:0
03-30 13:55:42.867:20.645855:0
03-30 13:55:42.868:20.645855:0
03-30 13:55:42.869:20.645855:0
03-30 13:55:42.87:20.645855:0
03-30 13:55:42.871:20.645855:0
03-30 13:55:42.873:20.645855:0
03-30 13:55:42.874:20.645855:0
03-30 13:55:42.875:20.645855:0
03-30 13:55:42.876:210.32819:0
03-30 13:55:42.877:210.32819:0
03-30 13:55:42.878:210.32819:0
03-30 13:55:42.879:210.32819:0
03-30 13:55:42.88:210.32819:0
03-30 13:55:42.881:210.32819:0
03-30 13:55:42.883:210.32819:0
03-30 13:55:42.884:210.32819:0
03-30 13:55:42.885:210.32819:0
03-30 13:55:42.886:210.32819:0
03-30 13:55:42.887:210.32819:0
03-30 13:55:42.888:210.32819:0
03-30 13:55:42.89:210.32819:0
03-30 13:55:42.891:11189.898:1
03-30 13:55:42.892:11189.898:1
03-30 13:55:42.893:11189.898:1
03-30 13:55:42.894:11189.898:1
03-30 13:55:42.896:11189.898:1
03-30 13:55:42.897:11189.898:1
03-30 13:55:42.898:11189.898:1
03-30 13:55:42.899:11189.898:1
03-30 13:55:42.9:11189.898:1
03-30 13:55:42.902:11189.898:1
03-30 13:55:42.903:11189.898:1
03-30 13:55:42.904:11189.898:1
03-30 13:55:42.905:11189.898:1
03-30 13:55:42.906:11189.898:1
03-30 13:55:42.908:14.695591:0
03-30 13:55:42.909:14.695591:0
03-30 13:55:42.91:14.695591:0
03-30 13:55:42.911:14.695591:0
03-30 13:55:42.913:14.695591:0
03-30 13:55:42.914:14.695591:0
03-30 13:55:42.915:14.695591:0
03-30 13:55:42.916:14.695591:0
03-30 13:55:42.917:14.695591:0
03-30 13:55:42.918:14.695591:0
03-30 13:55:42.92:14.695591:0
03-30 13:55:42.921:14.695591:0
03-30 13:55:42.922:50.91643:0
